1 -5.0
2 -5.1
3 -4.9
4 -4.8
5 -5.1
6 -5.3
7 -5.2
8 -5.0
9 -5.0
10 -4.1
11 -3.7
12 -2.9
13 -2.1
14 -1.7
15 -1.0
16 -2.7
17 -2.7
18 -3.6
19 -3.9
20 -4.4
21 -4.5
22 -4.6
23 -4.6
24 -4.4
